GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S18,HD02_S18,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25,HD01_S26,HD02_S26,HD01_S27,HD02_S27,HD01_S28,HD02_S28,HD01_S29,HD02_S29,HD01_S30,HD02_S30,HD01_S31,HD02_S31,HD01_S32,HD02_S32,HD01_S33,HD02_S33,HD01_S34,HD02_S34,HD01_S35,HD02_S35,HD01_S36,HD02_S36,HD01_S37,HD02_S37,HD01_S38,HD02_S38,HD01_S39,HD02_S39,HD01_S40,HD02_S40,HD01_S41,HD02_S41,HD01_S42,HD02_S42
1400000US42071000900,42071000900,"Census Tract 9, Lancaster County, Pennsylvania",3757,100.0,3521,93.7,1431,38.1,821,21.9,42,1.1,6,0.2,0,0.0,0,0.0,36,1.0,48,1.3,2,0.1,1177,31.3,236,6.3,112,3.0,100,2.7,16,0.4,8,0.2,3757,100.0,2354,62.7,126,3.4,1799,47.9,69,1.8,360,9.6,1403,37.3,3757,100.0,3521,93.7,2206,58.7,1315,35.0,236,6.3,148,3.9,88,2.3
1400000US42071001000,42071001000,"Census Tract 10, Lancaster County, Pennsylvania",4018,100.0,3728,92.8,1804,44.9,806,20.1,24,0.6,19,0.5,0,0.0,0,0.0,5,0.1,142,3.5,5,0.1,947,23.6,290,7.2,101,2.5,166,4.1,8,0.2,15,0.4,4018,100.0,1835,45.7,92,2.3,1386,34.5,79,2.0,278,6.9,2183,54.3,4018,100.0,3728,92.8,1704,42.4,2024,50.4,290,7.2,131,3.3,159,4.0
1400000US42071001100,42071001100,"Census Tract 11, Lancaster County, Pennsylvania",3376,100.0,3196,94.7,2173,64.4,447,13.2,27,0.8,5,0.1,1,0.0,0,0.0,21,0.6,94,2.8,4,0.1,451,13.4,180,5.3,45,1.3,122,3.6,5,0.1,8,0.2,3376,100.0,1158,34.3,42,1.2,852,25.2,30,0.9,234,6.9,2218,65.7,3376,100.0,3196,94.7,1079,32.0,2117,62.7,180,5.3,79,2.3,101,3.0
1400000US42071001200,42071001200,"Census Tract 12, Lancaster County, Pennsylvania",4693,100.0,4446,94.7,3107,66.2,682,14.5,42,0.9,8,0.2,0,0.0,0,0.0,34,0.7,128,2.7,0,0.0,487,10.4,247,5.3,75,1.6,148,3.2,7,0.1,17,0.4,4693,100.0,1457,31.0,30,0.6,974,20.8,112,2.4,341,7.3,3236,69.0,4693,100.0,4446,94.7,1345,28.7,3101,66.1,247,5.3,112,2.4,135,2.9
1400000US42071001400,42071001400,"Census Tract 14, Lancaster County, Pennsylvania",5318,100.0,4902,92.2,2419,45.5,986,18.5,45,0.8,23,0.4,0,0.0,0,0.0,22,0.4,43,0.8,10,0.2,1399,26.3,416,7.8,175,3.3,219,4.1,12,0.2,10,0.2,5318,100.0,3036,57.1,178,3.3,2300,43.2,130,2.4,428,8.0,2282,42.9,5318,100.0,4902,92.2,2767,52.0,2135,40.1,416,7.8,269,5.1,147,2.8
1400000US42071010101,42071010101,"Census Tract 101.01, Lancaster County, Pennsylvania",7280,100.0,7211,99.1,7098,97.5,34,0.5,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,40,0.5,0,0.0,35,0.5,69,0.9,9,0.1,58,0.8,0,0.0,2,0.0,7280,100.0,105,1.4,16,0.2,41,0.6,10,0.1,38,0.5,7175,98.6,7280,100.0,7211,99.1,97,1.3,7114,97.7,69,0.9,8,0.1,61,0.8
1400000US42071010102,42071010102,"Census Tract 101.02, Lancaster County, Pennsylvania",3861,100.0,3786,98.1,3644,94.4,30,0.8,10,0.3,8,0.2,0,0.0,0,0.0,2,0.1,57,1.5,0,0.0,45,1.2,75,1.9,16,0.4,52,1.3,2,0.1,5,0.1,3861,100.0,162,4.2,22,0.6,76,2.0,6,0.2,58,1.5,3699,95.8,3861,100.0,3786,98.1,136,3.5,3650,94.5,75,1.9,26,0.7,49,1.3
1400000US42071010201,42071010201,"Census Tract 102.01, Lancaster County, Pennsylvania",4778,100.0,4745,99.3,4648,97.3,25,0.5,6,0.1,1,0.0,0,0.0,0,0.0,5,0.1,34,0.7,0,0.0,32,0.7,33,0.7,3,0.1,30,0.6,0,0.0,0,0.0,4778,100.0,71,1.5,14,0.3,28,0.6,0,0.0,29,0.6,4707,98.5,4778,100.0,4745,99.3,64,1.3,4681,98.0,33,0.7,7,0.1,26,0.5
1400000US42071010202,42071010202,"Census Tract 102.02, Lancaster County, Pennsylvania",5416,100.0,5347,98.7,5185,95.7,31,0.6,9,0.2,2,0.0,0,0.0,0,0.0,7,0.1,86,1.6,0,0.0,36,0.7,69,1.3,12,0.2,46,0.8,1,0.0,10,0.2,5416,100.0,113,2.1,22,0.4,43,0.8,1,0.0,47,0.9,5303,97.9,5416,100.0,5347,98.7,89,1.6,5258,97.1,69,1.3,24,0.4,45,0.8
1400000US42071010300,42071010300,"Census Tract 103, Lancaster County, Pennsylvania",8789,100.0,8716,99.2,8430,95.9,88,1.0,9,0.1,3,0.0,1,0.0,0,0.0,5,0.1,113,1.3,1,0.0,75,0.9,73,0.8,15,0.2,56,0.6,0,0.0,2,0.0,8789,100.0,206,2.3,71,0.8,99,1.1,2,0.0,34,0.4,8583,97.7,8789,100.0,8716,99.2,187,2.1,8529,97.0,73,0.8,19,0.2,54,0.6
1400000US42071010400,42071010400,"Census Tract 104, Lancaster County, Pennsylvania",4858,100.0,4764,98.1,4614,95.0,44,0.9,5,0.1,2,0.0,0,0.0,0,0.0,3,0.1,55,1.1,1,0.0,45,0.9,94,1.9,14,0.3,72,1.5,0,0.0,8,0.2,4858,100.0,165,3.4,31,0.6,88,1.8,4,0.1,42,0.9,4693,96.6,4858,100.0,4764,98.1,152,3.1,4612,94.9,94,1.9,13,0.3,81,1.7
1400000US42071010501,42071010501,"Census Tract 105.01, Lancaster County, Pennsylvania",4327,100.0,4292,99.2,4218,97.5,26,0.6,4,0.1,3,0.1,0,0.0,0,0.0,1,0.0,27,0.6,0,0.0,17,0.4,35,0.8,6,0.1,22,0.5,1,0.0,6,0.1,4327,100.0,75,1.7,17,0.4,37,0.9,1,0.0,20,0.5,4252,98.3,4327,100.0,4292,99.2,67,1.5,4225,97.6,35,0.8,8,0.2,27,0.6
1400000US42071010502,42071010502,"Census Tract 105.02, Lancaster County, Pennsylvania",6115,100.0,6058,99.1,5853,95.7,59,1.0,11,0.2,3,0.0,0,0.0,0,0.0,8,0.1,92,1.5,1,0.0,42,0.7,57,0.9,16,0.3,37,0.6,2,0.0,2,0.0,6115,100.0,167,2.7,44,0.7,80,1.3,7,0.1,36,0.6,5948,97.3,6115,100.0,6058,99.1,149,2.4,5909,96.6,57,0.9,18,0.3,39,0.6
1400000US42071010600,42071010600,"Census Tract 106, Lancaster County, Pennsylvania",9853,100.0,9702,98.5,9390,95.3,107,1.1,14,0.1,8,0.1,0,0.0,0,0.0,6,0.1,95,1.0,0,0.0,96,1.0,151,1.5,36,0.4,108,1.1,0,0.0,7,0.1,9853,100.0,288,2.9,83,0.8,140,1.4,7,0.1,58,0.6,9565,97.1,9853,100.0,9702,98.5,252,2.6,9450,95.9,151,1.5,36,0.4,115,1.2
1400000US42071010701,42071010701,"Census Tract 107.01, Lancaster County, Pennsylvania",5875,100.0,5786,98.5,5592,95.2,56,1.0,16,0.3,11,0.2,0,0.0,0,0.0,5,0.1,54,0.9,5,0.1,63,1.1,89,1.5,27,0.5,58,1.0,0,0.0,4,0.1,5875,100.0,184,3.1,56,1.0,77,1.3,1,0.0,50,0.9,5691,96.9,5875,100.0,5786,98.5,164,2.8,5622,95.7,89,1.5,20,0.3,69,1.2
1400000US42071010702,42071010702,"Census Tract 107.02, Lancaster County, Pennsylvania",5690,100.0,5613,98.6,5377,94.5,85,1.5,10,0.2,5,0.1,0,0.0,0,0.0,5,0.1,78,1.4,2,0.0,61,1.1,77,1.4,6,0.1,60,1.1,0,0.0,11,0.2,5690,100.0,197,3.5,76,1.3,59,1.0,9,0.2,53,0.9,5493,96.5,5690,100.0,5613,98.6,186,3.3,5427,95.4,77,1.4,11,0.2,66,1.2
1400000US42071010801,42071010801,"Census Tract 108.01, Lancaster County, Pennsylvania",8260,100.0,8192,99.2,8052,97.5,57,0.7,3,0.0,3,0.0,0,0.0,0,0.0,0,0.0,57,0.7,0,0.0,23,0.3,68,0.8,15,0.2,51,0.6,0,0.0,2,0.0,8260,100.0,122,1.5,28,0.3,56,0.7,12,0.1,26,0.3,8138,98.5,8260,100.0,8192,99.2,107,1.3,8085,97.9,68,0.8,15,0.2,53,0.6
1400000US42071010802,42071010802,"Census Tract 108.02, Lancaster County, Pennsylvania",3194,100.0,3168,99.2,3124,97.8,21,0.7,7,0.2,6,0.2,0,0.0,0,0.0,1,0.0,3,0.1,1,0.0,12,0.4,26,0.8,2,0.1,23,0.7,1,0.0,0,0.0,3194,100.0,52,1.6,14,0.4,30,0.9,3,0.1,5,0.2,3142,98.4,3194,100.0,3168,99.2,52,1.6,3116,97.6,26,0.8,0,0.0,26,0.8
1400000US42071010900,42071010900,"Census Tract 109, Lancaster County, Pennsylvania",7410,100.0,7240,97.7,6809,91.9,187,2.5,20,0.3,17,0.2,0,0.0,0,0.0,3,0.0,58,0.8,4,0.1,162,2.2,170,2.3,32,0.4,133,1.8,1,0.0,4,0.1,7410,100.0,549,7.4,203,2.7,226,3.0,15,0.2,105,1.4,6861,92.6,7410,100.0,7240,97.7,505,6.8,6735,90.9,170,2.3,44,0.6,126,1.7
1400000US42071011000,42071011000,"Census Tract 110, Lancaster County, Pennsylvania",2588,100.0,2548,98.5,2438,94.2,59,2.3,10,0.4,4,0.2,0,0.0,0,0.0,6,0.2,6,0.2,1,0.0,34,1.3,40,1.5,6,0.2,29,1.1,0,0.0,5,0.2,2588,100.0,114,4.4,13,0.5,72,2.8,1,0.0,28,1.1,2474,95.6,2588,100.0,2548,98.5,107,4.1,2441,94.3,40,1.5,7,0.3,33,1.3
1400000US42071011100,42071011100,"Census Tract 111, Lancaster County, Pennsylvania",7755,100.0,7637,98.5,7352,94.8,143,1.8,6,0.1,1,0.0,0,0.0,0,0.0,5,0.1,63,0.8,4,0.1,69,0.9,118,1.5,1,0.0,98,1.3,3,0.0,16,0.2,7755,100.0,251,3.2,45,0.6,135,1.7,7,0.1,64,0.8,7504,96.8,7755,100.0,7637,98.5,233,3.0,7404,95.5,118,1.5,18,0.2,100,1.3
1400000US42071011200,42071011200,"Census Tract 112, Lancaster County, Pennsylvania",1947,100.0,1850,95.0,1570,80.6,146,7.5,3,0.2,0,0.0,0,0.0,0,0.0,3,0.2,4,0.2,2,0.1,125,6.4,97,5.0,20,1.0,73,3.7,3,0.2,1,0.1,1947,100.0,289,14.8,10,0.5,220,11.3,10,0.5,49,2.5,1658,85.2,1947,100.0,1850,95.0,258,13.3,1592,81.8,97,5.0,31,1.6,66,3.4
1400000US42071011300,42071011300,"Census Tract 113, Lancaster County, Pennsylvania",4134,100.0,4015,97.1,3745,90.6,126,3.0,9,0.2,6,0.1,0,0.0,0,0.0,3,0.1,25,0.6,1,0.0,109,2.6,119,2.9,28,0.7,81,2.0,3,0.1,7,0.2,4134,100.0,284,6.9,18,0.4,224,5.4,4,0.1,38,0.9,3850,93.1,4134,100.0,4015,97.1,245,5.9,3770,91.2,119,2.9,39,0.9,80,1.9
1400000US42071011400,42071011400,"Census Tract 114, Lancaster County, Pennsylvania",4319,100.0,4169,96.5,3740,86.6,256,5.9,11,0.3,3,0.1,0,0.0,0,0.0,8,0.2,35,0.8,0,0.0,127,2.9,150,3.5,36,0.8,109,2.5,5,0.1,0,0.0,4319,100.0,365,8.5,32,0.7,292,6.8,11,0.3,30,0.7,3954,91.5,4319,100.0,4169,96.5,314,7.3,3855,89.3,150,3.5,51,1.2,99,2.3
1400000US42071011502,42071011502,"Census Tract 115.02, Lancaster County, Pennsylvania",5926,100.0,5822,98.2,5324,89.8,207,3.5,12,0.2,7,0.1,0,0.0,0,0.0,5,0.1,73,1.2,1,0.0,205,3.5,104,1.8,26,0.4,73,1.2,2,0.0,3,0.1,5926,100.0,643,10.9,26,0.4,418,7.1,14,0.2,185,3.1,5283,89.1,5926,100.0,5822,98.2,604,10.2,5218,88.1,104,1.8,39,0.7,65,1.1
1400000US42071011503,42071011503,"Census Tract 115.03, Lancaster County, Pennsylvania",5288,100.0,5171,97.8,4719,89.2,173,3.3,6,0.1,5,0.1,0,0.0,0,0.0,1,0.0,184,3.5,1,0.0,88,1.7,117,2.2,27,0.5,88,1.7,2,0.0,0,0.0,5288,100.0,287,5.4,30,0.6,180,3.4,11,0.2,66,1.2,5001,94.6,5288,100.0,5171,97.8,256,4.8,4915,92.9,117,2.2,31,0.6,86,1.6
1400000US42071011504,42071011504,"Census Tract 115.04, Lancaster County, Pennsylvania",7741,100.0,7620,98.4,7196,93.0,174,2.2,18,0.2,13,0.2,0,0.0,0,0.0,5,0.1,141,1.8,1,0.0,90,1.2,121,1.6,20,0.3,95,1.2,1,0.0,5,0.1,7741,100.0,315,4.1,18,0.2,215,2.8,3,0.0,79,1.0,7426,95.9,7741,100.0,7620,98.4,284,3.7,7336,94.8,121,1.6,31,0.4,90,1.2
1400000US42071011600,42071011600,"Census Tract 116, Lancaster County, Pennsylvania",5947,100.0,5816,97.8,5436,91.4,158,2.7,9,0.2,6,0.1,0,0.0,0,0.0,3,0.1,67,1.1,0,0.0,146,2.5,131,2.2,25,0.4,94,1.6,5,0.1,7,0.1,5947,100.0,354,6.0,40,0.7,223,3.7,6,0.1,85,1.4,5593,94.0,5947,100.0,5816,97.8,326,5.5,5490,92.3,131,2.2,28,0.5,103,1.7
1400000US42071011701,42071011701,"Census Tract 117.01, Lancaster County, Pennsylvania",4779,100.0,4659,97.5,4141,86.6,146,3.1,13,0.3,6,0.1,0,0.0,0,0.0,7,0.1,130,2.7,3,0.1,226,4.7,120,2.5,30,0.6,83,1.7,3,0.1,4,0.1,4779,100.0,528,11.0,62,1.3,360,7.5,10,0.2,96,2.0,4251,89.0,4779,100.0,4659,97.5,477,10.0,4182,87.5,120,2.5,51,1.1,69,1.4
1400000US42071011703,42071011703,"Census Tract 117.03, Lancaster County, Pennsylvania",7555,100.0,7473,98.9,7134,94.4,83,1.1,6,0.1,5,0.1,0,0.0,0,0.0,1,0.0,168,2.2,0,0.0,82,1.1,82,1.1,9,0.1,71,0.9,0,0.0,2,0.0,7555,100.0,241,3.2,29,0.4,145,1.9,11,0.1,56,0.7,7314,96.8,7555,100.0,7473,98.9,228,3.0,7245,95.9,82,1.1,13,0.2,69,0.9
1400000US42071011704,42071011704,"Census Tract 117.04, Lancaster County, Pennsylvania",4340,100.0,4264,98.2,3820,88.0,86,2.0,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,269,6.2,5,0.1,80,1.8,76,1.8,19,0.4,54,1.2,0,0.0,3,0.1,4340,100.0,205,4.7,28,0.6,118,2.7,5,0.1,54,1.2,4135,95.3,4340,100.0,4264,98.2,188,4.3,4076,93.9,76,1.8,17,0.4,59,1.4
1400000US42071011705,42071011705,"Census Tract 117.05, Lancaster County, Pennsylvania",5407,100.0,5265,97.4,4403,81.4,337,6.2,11,0.2,4,0.1,0,0.0,0,0.0,7,0.1,249,4.6,0,0.0,265,4.9,142,2.6,37,0.7,96,1.8,2,0.0,7,0.1,5407,100.0,606,11.2,44,0.8,435,8.0,19,0.4,108,2.0,4801,88.8,5407,100.0,5265,97.4,559,10.3,4706,87.0,142,2.6,47,0.9,95,1.8
1400000US42071011801,42071011801,"Census Tract 118.01, Lancaster County, Pennsylvania",3025,100.0,2975,98.3,2778,91.8,44,1.5,4,0.1,2,0.1,0,0.0,0,0.0,2,0.1,117,3.9,0,0.0,32,1.1,50,1.7,9,0.3,39,1.3,2,0.1,0,0.0,3025,100.0,103,3.4,15,0.5,45,1.5,3,0.1,40,1.3,2922,96.6,3025,100.0,2975,98.3,91,3.0,2884,95.3,50,1.7,12,0.4,38,1.3
1400000US42071011802,42071011802,"Census Tract 118.02, Lancaster County, Pennsylvania",5642,100.0,5511,97.7,4979,88.2,218,3.9,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,209,3.7,0,0.0,103,1.8,131,2.3,26,0.5,101,1.8,2,0.0,2,0.0,5642,100.0,349,6.2,32,0.6,216,3.8,19,0.3,82,1.5,5293,93.8,5642,100.0,5511,97.7,313,5.5,5198,92.1,131,2.3,36,0.6,95,1.7
1400000US42071011803,42071011803,"Census Tract 118.03, Lancaster County, Pennsylvania",5752,100.0,5641,98.1,5067,88.1,221,3.8,11,0.2,10,0.2,0,0.0,0,0.0,1,0.0,229,4.0,1,0.0,112,1.9,111,1.9,22,0.4,77,1.3,10,0.2,2,0.0,5752,100.0,372,6.5,39,0.7,179,3.1,30,0.5,124,2.2,5380,93.5,5752,100.0,5641,98.1,338,5.9,5303,92.2,111,1.9,34,0.6,77,1.3
1400000US42071011804,42071011804,"Census Tract 118.04, Lancaster County, Pennsylvania",8211,100.0,8036,97.9,6857,83.5,300,3.7,15,0.2,4,0.0,0,0.0,0,0.0,11,0.1,588,7.2,1,0.0,275,3.3,175,2.1,32,0.4,132,1.6,1,0.0,10,0.1,8211,100.0,654,8.0,33,0.4,448,5.5,28,0.3,145,1.8,7557,92.0,8211,100.0,8036,97.9,593,7.2,7443,90.6,175,2.1,61,0.7,114,1.4
1400000US42071011805,42071011805,"Census Tract 118.05, Lancaster County, Pennsylvania",2665,100.0,2590,97.2,2078,78.0,163,6.1,7,0.3,2,0.1,1,0.0,0,0.0,4,0.2,152,5.7,0,0.0,190,7.1,75,2.8,19,0.7,51,1.9,2,0.1,3,0.1,2665,100.0,453,17.0,15,0.6,308,11.6,28,1.1,102,3.8,2212,83.0,2665,100.0,2590,97.2,422,15.8,2168,81.4,75,2.8,31,1.2,44,1.7
1400000US42071011901,42071011901,"Census Tract 119.01, Lancaster County, Pennsylvania",5486,100.0,5361,97.7,4827,88.0,122,2.2,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,285,5.2,1,0.0,125,2.3,125,2.3,19,0.3,96,1.7,5,0.1,5,0.1,5486,100.0,337,6.1,39,0.7,183,3.3,6,0.1,109,2.0,5149,93.9,5486,100.0,5361,97.7,306,5.6,5055,92.1,125,2.3,31,0.6,94,1.7
1400000US42071011902,42071011902,"Census Tract 119.02, Lancaster County, Pennsylvania",7663,100.0,7610,99.3,7125,93.0,88,1.1,3,0.0,3,0.0,0,0.0,0,0.0,0,0.0,333,4.3,0,0.0,61,0.8,53,0.7,9,0.1,44,0.6,0,0.0,0,0.0,7663,100.0,205,2.7,49,0.6,109,1.4,14,0.2,33,0.4,7458,97.3,7663,100.0,7610,99.3,198,2.6,7412,96.7,53,0.7,7,0.1,46,0.6
1400000US42071012001,42071012001,"Census Tract 120.01, Lancaster County, Pennsylvania",5486,100.0,5388,98.2,5169,94.2,72,1.3,12,0.2,8,0.1,1,0.0,0,0.0,3,0.1,77,1.4,2,0.0,56,1.0,98,1.8,25,0.5,73,1.3,0,0.0,0,0.0,5486,100.0,213,3.9,37,0.7,130,2.4,4,0.1,42,0.8,5273,96.1,5486,100.0,5388,98.2,187,3.4,5201,94.8,98,1.8,26,0.5,72,1.3
1400000US42071012002,42071012002,"Census Tract 120.02, Lancaster County, Pennsylvania",3883,100.0,3825,98.5,3683,94.8,47,1.2,5,0.1,4,0.1,0,0.0,0,0.0,1,0.0,34,0.9,0,0.0,56,1.4,58,1.5,6,0.2,46,1.2,4,0.1,2,0.1,3883,100.0,132,3.4,23,0.6,80,2.1,1,0.0,28,0.7,3751,96.6,3883,100.0,3825,98.5,120,3.1,3705,95.4,58,1.5,12,0.3,46,1.2
1400000US42071012102,42071012102,"Census Tract 121.02, Lancaster County, Pennsylvania",7617,100.0,7524,98.8,7294,95.8,75,1.0,10,0.1,7,0.1,0,0.0,0,0.0,3,0.0,75,1.0,1,0.0,69,0.9,93,1.2,8,0.1,81,1.1,0,0.0,4,0.1,7617,100.0,253,3.3,62,0.8,149,2.0,5,0.1,37,0.5,7364,96.7,7617,100.0,7524,98.8,238,3.1,7286,95.7,93,1.2,15,0.2,78,1.0
1400000US42071012103,42071012103,"Census Tract 121.03, Lancaster County, Pennsylvania",4100,100.0,4055,98.9,3964,96.7,26,0.6,3,0.1,3,0.1,0,0.0,0,0.0,0,0.0,42,1.0,0,0.0,20,0.5,45,1.1,9,0.2,36,0.9,0,0.0,0,0.0,4100,100.0,73,1.8,9,0.2,45,1.1,3,0.1,16,0.4,4027,98.2,4100,100.0,4055,98.9,64,1.6,3991,97.3,45,1.1,9,0.2,36,0.9
1400000US42071012104,42071012104,"Census Tract 121.04, Lancaster County, Pennsylvania",6066,100.0,6013,99.1,5768,95.1,113,1.9,15,0.2,5,0.1,0,0.0,0,0.0,10,0.2,56,0.9,2,0.0,59,1.0,53,0.9,9,0.1,42,0.7,0,0.0,2,0.0,6066,100.0,188,3.1,30,0.5,82,1.4,17,0.3,59,1.0,5878,96.9,6066,100.0,6013,99.1,172,2.8,5841,96.3,53,0.9,16,0.3,37,0.6
1400000US42071012200,42071012200,"Census Tract 122, Lancaster County, Pennsylvania",7093,100.0,6969,98.3,6652,93.8,68,1.0,4,0.1,4,0.1,0,0.0,0,0.0,0,0.0,109,1.5,0,0.0,136,1.9,124,1.7,27,0.4,85,1.2,3,0.0,9,0.1,7093,100.0,412,5.8,82,1.2,164,2.3,17,0.2,149,2.1,6681,94.2,7093,100.0,6969,98.3,383,5.4,6586,92.9,124,1.7,29,0.4,95,1.3
1400000US42071012301,42071012301,"Census Tract 123.01, Lancaster County, Pennsylvania",3174,100.0,3106,97.9,2964,93.4,35,1.1,10,0.3,7,0.2,0,0.0,0,0.0,3,0.1,36,1.1,0,0.0,61,1.9,68,2.1,7,0.2,56,1.8,3,0.1,2,0.1,3174,100.0,137,4.3,41,1.3,67,2.1,0,0.0,29,0.9,3037,95.7,3174,100.0,3106,97.9,124,3.9,2982,94.0,68,2.1,13,0.4,55,1.7
1400000US42071012302,42071012302,"Census Tract 123.02, Lancaster County, Pennsylvania",3127,100.0,3082,98.6,2974,95.1,25,0.8,9,0.3,7,0.2,0,0.0,0,0.0,2,0.1,26,0.8,0,0.0,48,1.5,45,1.4,12,0.4,33,1.1,0,0.0,0,0.0,3127,100.0,144,4.6,18,0.6,81,2.6,3,0.1,42,1.3,2983,95.4,3127,100.0,3082,98.6,127,4.1,2955,94.5,45,1.4,17,0.5,28,0.9
1400000US42071012402,42071012402,"Census Tract 124.02, Lancaster County, Pennsylvania",3894,100.0,3850,98.9,3690,94.8,48,1.2,7,0.2,6,0.2,0,0.0,0,0.0,1,0.0,59,1.5,0,0.0,46,1.2,44,1.1,5,0.1,39,1.0,0,0.0,0,0.0,3894,100.0,153,3.9,24,0.6,81,2.1,3,0.1,45,1.2,3741,96.1,3894,100.0,3850,98.9,144,3.7,3706,95.2,44,1.1,9,0.2,35,0.9
1400000US42071012403,42071012403,"Census Tract 124.03, Lancaster County, Pennsylvania",4175,100.0,4123,98.8,3943,94.4,57,1.4,4,0.1,3,0.1,0,0.0,0,0.0,1,0.0,85,2.0,1,0.0,33,0.8,52,1.2,9,0.2,40,1.0,1,0.0,2,0.0,4175,100.0,88,2.1,12,0.3,57,1.4,2,0.0,17,0.4,4087,97.9,4175,100.0,4123,98.8,79,1.9,4044,96.9,52,1.2,9,0.2,43,1.0
1400000US42071012404,42071012404,"Census Tract 124.04, Lancaster County, Pennsylvania",5207,100.0,5142,98.8,4948,95.0,33,0.6,8,0.2,6,0.1,0,0.0,0,0.0,2,0.0,91,1.7,0,0.0,62,1.2,65,1.2,22,0.4,42,0.8,0,0.0,1,0.0,5207,100.0,203,3.9,23,0.4,79,1.5,13,0.2,88,1.7,5004,96.1,5207,100.0,5142,98.8,180,3.5,4962,95.3,65,1.2,23,0.4,42,0.8
1400000US42071012501,42071012501,"Census Tract 125.01, Lancaster County, Pennsylvania",7561,100.0,7489,99.0,7146,94.5,82,1.1,10,0.1,8,0.1,0,0.0,0,0.0,2,0.0,209,2.8,4,0.1,38,0.5,72,1.0,4,0.1,67,0.9,0,0.0,1,0.0,7561,100.0,136,1.8,26,0.3,85,1.1,0,0.0,25,0.3,7425,98.2,7561,100.0,7489,99.0,126,1.7,7363,97.4,72,1.0,10,0.1,62,0.8
1400000US42071012502,42071012502,"Census Tract 125.02, Lancaster County, Pennsylvania",4521,100.0,4491,99.3,4355,96.3,27,0.6,8,0.2,5,0.1,0,0.0,0,0.0,3,0.1,81,1.8,2,0.0,18,0.4,30,0.7,1,0.0,27,0.6,0,0.0,2,0.0,4521,100.0,83,1.8,15,0.3,43,1.0,1,0.0,24,0.5,4438,98.2,4521,100.0,4491,99.3,76,1.7,4415,97.7,30,0.7,7,0.2,23,0.5
1400000US42071012601,42071012601,"Census Tract 126.01, Lancaster County, Pennsylvania",7199,100.0,7152,99.3,6994,97.2,25,0.3,10,0.1,5,0.1,1,0.0,0,0.0,4,0.1,90,1.3,2,0.0,31,0.4,47,0.7,7,0.1,35,0.5,5,0.1,0,0.0,7199,100.0,107,1.5,11,0.2,54,0.8,2,0.0,40,0.6,7092,98.5,7199,100.0,7152,99.3,96,1.3,7056,98.0,47,0.7,11,0.2,36,0.5
1400000US42071012602,42071012602,"Census Tract 126.02, Lancaster County, Pennsylvania",4748,100.0,4726,99.5,4658,98.1,28,0.6,7,0.1,2,0.0,5,0.1,0,0.0,0,0.0,21,0.4,0,0.0,12,0.3,22,0.5,4,0.1,15,0.3,0,0.0,3,0.1,4748,100.0,56,1.2,5,0.1,22,0.5,6,0.1,23,0.5,4692,98.8,4748,100.0,4726,99.5,51,1.1,4675,98.5,22,0.5,5,0.1,17,0.4
1400000US42071012700,42071012700,"Census Tract 127, Lancaster County, Pennsylvania",7802,100.0,7750,99.3,7525,96.4,64,0.8,17,0.2,10,0.1,0,0.0,0,0.0,7,0.1,89,1.1,0,0.0,55,0.7,52,0.7,11,0.1,36,0.5,1,0.0,4,0.1,7802,100.0,159,2.0,29,0.4,93,1.2,1,0.0,36,0.5,7643,98.0,7802,100.0,7750,99.3,145,1.9,7605,97.5,52,0.7,14,0.2,38,0.5
1400000US42071012800,42071012800,"Census Tract 128, Lancaster County, Pennsylvania",5378,100.0,5247,97.6,4731,88.0,165,3.1,15,0.3,4,0.1,0,0.0,0,0.0,11,0.2,167,3.1,2,0.0,167,3.1,131,2.4,38,0.7,89,1.7,0,0.0,4,0.1,5378,100.0,439,8.2,53,1.0,236,4.4,6,0.1,144,2.7,4939,91.8,5378,100.0,5247,97.6,393,7.3,4854,90.3,131,2.4,46,0.9,85,1.6
1400000US42071012900,42071012900,"Census Tract 129, Lancaster County, Pennsylvania",7024,100.0,6980,99.4,6845,97.5,46,0.7,2,0.0,0,0.0,0,0.0,0,0.0,2,0.0,64,0.9,0,0.0,23,0.3,44,0.6,11,0.2,25,0.4,4,0.1,4,0.1,7024,100.0,127,1.8,22,0.3,51,0.7,0,0.0,54,0.8,6897,98.2,7024,100.0,6980,99.4,111,1.6,6869,97.8,44,0.6,16,0.2,28,0.4
